Country,Crop,Production
Equatorial Guinea,"abaca, manila hemp, raw",232
Equatorial Guinea,bananas,31434
Equatorial Guinea,"cassava, fresh",77190
Equatorial Guinea,"cattle fat, unrendered",2
Equatorial Guinea,cocoa beans,600
Equatorial Guinea,"coconuts, in shell",2193
Equatorial Guinea,"coffee, green",4034
Equatorial Guinea,"edible offal of cattle, fresh, chilled or frozen",9
Equatorial Guinea,"edible offal of goat, fresh, chilled or frozen",9
Equatorial Guinea,"edible offal of pigs, fresh, chilled or frozen",20
Equatorial Guinea,"edible offal of sheep, fresh, chilled or frozen",20
Equatorial Guinea,"edible roots and tubers with high starch or inulin content, n.e.c., fresh",39779
Equatorial Guinea,fat of pigs,17
Equatorial Guinea,"goat fat, unrendered",2
Equatorial Guinea,"hen eggs in shell, fresh",6700
Equatorial Guinea,"meat of cattle with the bone, fresh or chilled",48
Equatorial Guinea,"meat of chickens, fresh or chilled",264
Equatorial Guinea,"meat of goat, fresh or chilled",50
Equatorial Guinea,"meat of pig with the bone, fresh or chilled",185
Equatorial Guinea,"meat of sheep, fresh or chilled",108
Equatorial Guinea,oil palm fruit,40363
Equatorial Guinea,plantains and cooking bananas,41372
Equatorial Guinea,raw hides and skins of cattle,9
Equatorial Guinea,raw hides and skins of goats or kids,11
Equatorial Guinea,raw hides and skins of sheep or lambs,28
Equatorial Guinea,"sheep fat, unrendered",5
Equatorial Guinea,sweet potatoes,102398
Eritrea,barley,65000
Eritrea,"beans, dry",120
Eritrea,"broad beans and horse beans, dry",313
Eritrea,"cattle fat, unrendered",992
Eritrea,cereals n.e.c.,30210
Eritrea,"chick peas, dry",3795
Eritrea,"edible offal of cattle, fresh, chilled or frozen",5221
Eritrea,"edible offal of goat, fresh, chilled or frozen",2235
Eritrea,"edible offal of sheep, fresh, chilled or frozen",1402
Eritrea,"edible offals of camels and other camelids, fresh, chilled or frozen",929
Eritrea,"edible roots and tubers with high starch or inulin content, n.e.c., fresh",52386
Eritrea,fat of camels,93
Eritrea,"goat fat, unrendered",307
Eritrea,"groundnuts, excluding shelled",2290
Eritrea,"hen eggs in shell, fresh",57219
Eritrea,"lentils, dry",141
Eritrea,linseed,191
Eritrea,maize (corn),20000
Eritrea,"meat of camels, fresh or chilled",3715
Eritrea,"meat of cattle with the bone, fresh or chilled",25585
Eritrea,"meat of chickens, fresh or chilled",910
Eritrea,"meat of goat, fresh or chilled",6427
Eritrea,"meat of sheep, fresh or chilled",6790
Eritrea,millet,25000
Eritrea,"other fruits, n.e.c.",4911
Eritrea,"other oil seeds, n.e.c.",15201
Eritrea,other pulses n.e.c.,28107
Eritrea,"other stimulant, spice and aromatic crops, n.e.c.",642
Eritrea,"other vegetables, fresh n.e.c.",57882
Eritrea,"peas, dry",644
Eritrea,potatoes,58
Eritrea,raw hides and skins of cattle,5117
Eritrea,raw hides and skins of goats or kids,768
Eritrea,raw hides and skins of sheep or lambs,694
Eritrea,raw milk of camel,12477
Eritrea,raw milk of cattle,120000
Eritrea,raw milk of goats,9526
Eritrea,raw milk of sheep,5886
Eritrea,sesame seed,4870
Eritrea,"sheep fat, unrendered",207
Eritrea,"shorn wool, greasy, including fleece-washed shorn wool",1345
Eritrea,sorghum,140000
Eritrea,vetches,2102
Eritrea,wheat,25000
Estonia,"almonds, in shell",0
Estonia,apples,2160
Estonia,apricots,0
Estonia,artichokes,0
Estonia,asparagus,0
Estonia,avocados,0
Estonia,bananas,0
Estonia,barley,315200
Estonia,blueberries,0
Estonia,"broad beans and horse beans, dry",31020
Estonia,"broad beans and horse beans, green",0
Estonia,cabbages,0
Estonia,cantaloupes and other melons,0
Estonia,carrots and turnips,8250
Estonia,cereals n.e.c.,8080
Estonia,cherries,0
Estonia,"chestnuts, in shell",0
Estonia,"chillies and peppers, green (capsicum spp. and pimenta spp.)",0
Estonia,cucumbers and gherkins,4880
Estonia,currants,110
Estonia,eggplants (aubergines),0
Estonia,figs,0
Estonia,"flax, raw or retted",0
Estonia,grapes,20
Estonia,green garlic,40
Estonia,"hazelnuts, in shell",0
Estonia,"hen eggs in shell, fresh",201304
Estonia,hop cones,0
Estonia,kiwi fruit,0
Estonia,leeks and other alliaceous vegetables,0
Estonia,lemons and limes,0
Estonia,lettuce and chicory,0
Estonia,linseed,90
Estonia,lupins,0
Estonia,maize (corn),0
Estonia,"meat of cattle with the bone, fresh or chilled",7720
Estonia,"meat of chickens, fresh or chilled",22237
Estonia,"meat of ducks, fresh or chilled",0
Estonia,"meat of goat, fresh or chilled",10
Estonia,"meat of pig with the bone, fresh or chilled",41580
Estonia,"meat of sheep, fresh or chilled",220
Estonia,mixed grain,2200
Estonia,mushrooms and truffles,0
Estonia,natural honey,1313
Estonia,oats,134900
Estonia,olives,0
Estonia,"onions and shallots, dry (excluding dehydrated)",130
Estonia,oranges,0
Estonia,"other beans, green",0
Estonia,other berries and fruits of the genus vaccinium n.e.c.,1050
Estonia,"other citrus fruit, n.e.c.",0
Estonia,"other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",0
Estonia,"other oil seeds, n.e.c.",3380
Estonia,other pome fruits,0
Estonia,other pulses n.e.c.,80
Estonia,"other tropical fruits, n.e.c.",0
Estonia,"other vegetables, fresh n.e.c.",0
Estonia,peaches and nectarines,0
Estonia,"peas, dry",117640
Estonia,"peas, green",80
Estonia,plums and sloes,20
Estonia,pomelos and grapefruits,0
Estonia,potatoes,69330
Estonia,"pumpkins, squash and gourds",0
Estonia,rape or colza seed,96070
Estonia,raspberries,100
Estonia,raw milk of buffalo,0
Estonia,raw milk of cattle,940600
Estonia,raw milk of goats,400
Estonia,raw milk of sheep,0
Estonia,rice,0
Estonia,rye,72620
Estonia,sorghum,0
Estonia,sour cherries,0
Estonia,soya beans,0
Estonia,spinach,0
Estonia,strawberries,1470
Estonia,sugar beet,0
Estonia,sunflower seed,0
Estonia,"tangerines, mandarins, clementines",0
Estonia,tomatoes,110
Estonia,triticale,25790
Estonia,"true hemp, raw or retted",0
Estonia,unmanufactured tobacco,0
Estonia,"walnuts, in shell",0
Estonia,watermelons,0
Estonia,wheat,744750
Eswatini,"almonds, in shell",1060
Eswatini,avocados,899
Eswatini,bananas,30363
Eswatini,"beans, dry",722
Eswatini,"cattle fat, unrendered",440
Eswatini,"cow peas, dry",670
Eswatini,dates,310
Eswatini,"edible offal of cattle, fresh, chilled or frozen",2126
Eswatini,"edible offal of goat, fresh, chilled or frozen",538
Eswatini,"edible offal of pigs, fresh, chilled or frozen",107
Eswatini,"edible offal of sheep, fresh, chilled or frozen",34
Eswatini,"edible roots and tubers with high starch or inulin content, n.e.c., fresh",66514
Eswatini,fat of pigs,107
Eswatini,"goat fat, unrendered",53
Eswatini,"groundnuts, excluding shelled",2157
Eswatini,"hen eggs in shell, fresh",28088
Eswatini,lemons and limes,0
Eswatini,maize (corn),75000
Eswatini,"mangoes, guavas and mangosteens",635
Eswatini,"meat of cattle with the bone, fresh or chilled",17957
Eswatini,"meat of chickens, fresh or chilled",2861
Eswatini,"meat of goat, fresh or chilled",3186
Eswatini,"meat of pig with the bone, fresh or chilled",2109
Eswatini,"meat of sheep, fresh or chilled",170
Eswatini,oranges,46045
Eswatini,"other citrus fruit, n.e.c.",239
Eswatini,"other fruits, n.e.c.",5241
Eswatini,other pulses n.e.c.,1360
Eswatini,"other vegetables, fresh n.e.c.",7650
Eswatini,pineapples,68674
Eswatini,plums and sloes,1434
Eswatini,pomelos and grapefruits,46811
Eswatini,potatoes,8618
Eswatini,raw hides and skins of cattle,2126
Eswatini,raw hides and skins of goats or kids,358
Eswatini,raw hides and skins of sheep or lambs,29
Eswatini,raw milk of cattle,42309
Eswatini,rice,1000
Eswatini,"seed cotton, unginned",1678
Eswatini,"sheep fat, unrendered",4
Eswatini,sorghum,1000
Eswatini,sugar cane,5534000
Eswatini,sweet potatoes,2821
Eswatini,"tangerines, mandarins, clementines",718
Eswatini,tomatoes,5581
Eswatini,unmanufactured tobacco,162
Eswatini,wheat,722
Ethiopia,"anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",4864
Ethiopia,avocados,201892
Ethiopia,bananas,1190101
Ethiopia,barley,2517344
Ethiopia,"beans, dry",604791
Ethiopia,beeswax,5934
Ethiopia,"broad beans and horse beans, dry",1156009
Ethiopia,"broad beans and horse beans, green",11956
Ethiopia,cabbages,1222178
Ethiopia,carrots and turnips,22028
Ethiopia,castor oil seeds,11000
Ethiopia,"cattle fat, unrendered",17534
Ethiopia,cereals n.e.c.,5798195
Ethiopia,"chick peas, dry",443954
Ethiopia,"chillies and peppers, dry (capsicum spp., pimenta spp.), raw",298080
Ethiopia,"chillies and peppers, green (capsicum spp. and pimenta spp.)",397890
Ethiopia,"coffee, green",575696
Ethiopia,cucumbers and gherkins,1718
Ethiopia,"edible offal of cattle, fresh, chilled or frozen",85722
Ethiopia,"edible offal of goat, fresh, chilled or frozen",43436
Ethiopia,"edible offal of pigs, fresh, chilled or frozen",125
Ethiopia,"edible offal of sheep, fresh, chilled or frozen",32659
Ethiopia,"edible offals of camels and other camelids, fresh, chilled or frozen",9319
Ethiopia,fat of camels,1118
Ethiopia,fat of pigs,185
Ethiopia,"game meat, fresh, chilled or frozen",97350
Ethiopia,"ginger, raw",9792
Ethiopia,"goat fat, unrendered",5972
Ethiopia,grapes,4817
Ethiopia,green garlic,215517
Ethiopia,"groundnuts, excluding shelled",122000
Ethiopia,"hen eggs in shell, fresh",1115620
Ethiopia,hop cones,41660
Ethiopia,"kenaf, and other textile bast fibres, raw or retted",537
Ethiopia,leeks and other alliaceous vegetables,3404
Ethiopia,lemons and limes,5317
Ethiopia,"lentils, dry",105568
Ethiopia,lettuce and chicory,10056
Ethiopia,linseed,82000
Ethiopia,maize (corn),11701131
Ethiopia,"mangoes, guavas and mangosteens",139019
Ethiopia,"meat of camels, fresh or chilled",37277
Ethiopia,"meat of cattle with the bone, fresh or chilled",428612
Ethiopia,"meat of chickens, fresh or chilled",61261
Ethiopia,"meat of goat, fresh or chilled",149310
Ethiopia,"meat of pig with the bone, fresh or chilled",2592
Ethiopia,"meat of sheep, fresh or chilled",136081
Ethiopia,millet,1125000
Ethiopia,mustard seed,2767
Ethiopia,natural honey,85960
Ethiopia,"nutmeg, mace, cardamoms, raw",162
Ethiopia,oats,53443
Ethiopia,"onions and shallots, dry (excluding dehydrated)",299856
Ethiopia,"onions and shallots, green",38164
Ethiopia,oranges,53253
Ethiopia,"other beans, green",6961
Ethiopia,"other citrus fruit, n.e.c.",3150
Ethiopia,"other fibre crops, raw, n.e.c.",21980
Ethiopia,"other fruits, n.e.c.",131408
Ethiopia,"other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",59409
Ethiopia,"other oil seeds, n.e.c.",270050
Ethiopia,other pulses n.e.c.,130163
Ethiopia,"other stimulant, spice and aromatic crops, n.e.c.",283916
Ethiopia,"other tropical fruits, n.e.c.",47446
Ethiopia,"other vegetables, fresh n.e.c.",499656
Ethiopia,papayas,82703
Ethiopia,peaches and nectarines,159
Ethiopia,"peas, dry",399813
Ethiopia,"peas, green",3278
Ethiopia,"pepper (piper spp.), raw",4562
Ethiopia,pineapples,2098
Ethiopia,potatoes,4089166
Ethiopia,rape or colza seed,22000
Ethiopia,raw hides and skins of cattle,62344
Ethiopia,raw hides and skins of goats or kids,35292
Ethiopia,raw hides and skins of sheep or lambs,32659
Ethiopia,raw milk of camel,229858
Ethiopia,raw milk of cattle,3443913
Ethiopia,raw milk of goats,59150
Ethiopia,raw milk of sheep,58805
Ethiopia,rice,282720
Ethiopia,safflower seed,8716
Ethiopia,"seed cotton, unginned",178704
Ethiopia,sesame seed,435456
Ethiopia,"sheep fat, unrendered",3810
Ethiopia,"shorn wool, greasy, including fleece-washed shorn wool",7127
Ethiopia,"sisal, raw",627
Ethiopia,sorghum,4100000
Ethiopia,soya beans,240000
Ethiopia,sugar cane,997296
Ethiopia,sunflower seed,6507
Ethiopia,sweet potatoes,1185148
Ethiopia,"tangerines, mandarins, clementines",9195
Ethiopia,taro,1791635
Ethiopia,tea leaves,76731
Ethiopia,tomatoes,103550
Ethiopia,unmanufactured tobacco,2176
Ethiopia,vetches,320718
Ethiopia,wheat,6185341
Ethiopia,yams,45301
Faroe Islands,"cattle fat, unrendered",3
Faroe Islands,"edible offal of cattle, fresh, chilled or frozen",12
Faroe Islands,"edible offal of sheep, fresh, chilled or frozen",115
Faroe Islands,"meat of cattle with the bone, fresh or chilled",77
Faroe Islands,"meat of sheep, fresh or chilled",631
Faroe Islands,potatoes,1532
Faroe Islands,raw hides and skins of cattle,11
Faroe Islands,raw hides and skins of sheep or lambs,124
Faroe Islands,raw milk of cattle,7243
Faroe Islands,"sheep fat, unrendered",31
Fiji,avocados,286
Fiji,bananas,13388
Fiji,cabbages,8667
Fiji,cantaloupes and other melons,59
Fiji,"cassava, fresh",120250
Fiji,"cattle fat, unrendered",200
Fiji,"chillies and peppers, green (capsicum spp. and pimenta spp.)",5260
Fiji,cocoa beans,216
Fiji,"coconuts, in shell",25000
Fiji,"coffee, green",14
Fiji,cucumbers and gherkins,1285
Fiji,"edible offal of cattle, fresh, chilled or frozen",591
Fiji,"edible offal of goat, fresh, chilled or frozen",16
Fiji,"edible offal of pigs, fresh, chilled or frozen",304
Fiji,"edible offal of sheep, fresh, chilled or frozen",110
Fiji,"edible roots and tubers with high starch or inulin content, n.e.c., fresh",4030
Fiji,eggplants (aubergines),10918
Fiji,fat of pigs,229
Fiji,"ginger, raw",19538
Fiji,"goat fat, unrendered",6
Fiji,"groundnuts, excluding shelled",361
Fiji,"hen eggs in shell, fresh",179550
Fiji,maize (corn),2421
Fiji,"mangoes, guavas and mangosteens",1632
Fiji,"meat of cattle with the bone, fresh or chilled",4160
Fiji,"meat of chickens, fresh or chilled",45553
Fiji,"meat of ducks, fresh or chilled",486
Fiji,"meat of goat, fresh or chilled",161
Fiji,"meat of pig with the bone, fresh or chilled",3408
Fiji,"meat of sheep, fresh or chilled",654
Fiji,"meat of turkeys, fresh or chilled",107
Fiji,natural honey,375
Fiji,okra,6125
Fiji,oranges,4294
Fiji,"other fruits, n.e.c.",5728
Fiji,other pulses n.e.c.,1531
Fiji,"other tropical fruits, n.e.c.",1175
Fiji,"other vegetables, fresh n.e.c.",52808
Fiji,papayas,6958
Fiji,"pepper (piper spp.), raw",121
Fiji,pineapples,11863
Fiji,plantains and cooking bananas,12550
Fiji,potatoes,0
Fiji,"pumpkins, squash and gourds",1977
Fiji,raw hides and skins of cattle,616
Fiji,raw hides and skins of goats or kids,28
Fiji,raw hides and skins of sheep or lambs,118
Fiji,raw milk of cattle,12153
Fiji,rice,8598
Fiji,"sheep fat, unrendered",30
Fiji,sorghum,24
Fiji,sugar cane,1332000
Fiji,sweet potatoes,12731
Fiji,taro,68124
Fiji,tomatoes,3200
Fiji,unmanufactured tobacco,260
Fiji,watermelons,8320
Fiji,yams,5822
Finland,"almonds, in shell",0
Finland,apples,9170
Finland,apricots,0
Finland,artichokes,0
Finland,asparagus,50
Finland,avocados,0
Finland,bananas,0
Finland,barley,1178950
Finland,blueberries,210
Finland,"broad beans and horse beans, dry",13500
Finland,"broad beans and horse beans, green",0
Finland,cabbages,26940
Finland,cantaloupes and other melons,0
Finland,carrots and turnips,76090
Finland,cauliflowers and broccoli,4330
Finland,cereals n.e.c.,1550
Finland,cherries,0
Finland,"chestnuts, in shell",0
Finland,"chillies and peppers, green (capsicum spp. and pimenta spp.)",1600
Finland,cucumbers and gherkins,61280
Finland,currants,2070
Finland,"edible offal of goat, fresh, chilled or frozen",0
Finland,eggplants (aubergines),0
Finland,figs,0
Finland,"flax, raw or retted",0
Finland,"goat fat, unrendered",0
Finland,grapes,0
Finland,green garlic,80
Finland,"hazelnuts, in shell",0
Finland,"hen eggs in shell, fresh",1540964
Finland,"horse meat, fresh or chilled",181
Finland,kiwi fruit,0
Finland,leeks and other alliaceous vegetables,850
Finland,lemons and limes,0
Finland,lettuce and chicory,13280
Finland,linseed,700
Finland,lupins,0
Finland,maize (corn),0
Finland,"meat of cattle with the bone, fresh or chilled",86510
Finland,"meat of chickens, fresh or chilled",140010
Finland,"meat of ducks, fresh or chilled",0
Finland,"meat of goat, fresh or chilled",0
Finland,"meat of pig with the bone, fresh or chilled",160910
Finland,"meat of sheep, fresh or chilled",1050
Finland,"meat of turkeys, fresh or chilled",8650
Finland,mixed grain,47040
Finland,mushrooms and truffles,1070
Finland,natural honey,2300
Finland,oats,1221540
Finland,olives,0
Finland,"onions and shallots, dry (excluding dehydrated)",29720
Finland,oranges,0
Finland,"other beans, green",40
Finland,other berries and fruits of the genus vaccinium n.e.c.,250
Finland,"other citrus fruit, n.e.c.",0
Finland,"other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",0
